,Rating,preprocessed_text
7432,2.0,received fasoos navratri meal package neat arrived time parathas excessively oily paneer tomato curry tasted awful everything taste candy sweet could eat apart bite taste meal complete let thank please share subscribe
7433,2.0,got navratri thali review meal highly disappointed first meal reached hour late promised time item literally swimming oil food oily taste mediocre thali need lot improvement
7434,3.0,since festive season wanted try navratri special faasos tried singhada ke aloo parantha paneer makhanwala sabudhana ki kheer green tomato curry curd expected taste quite well parantha bit soggy curry mark kheer sweet enough big fan navratri box disappointed food though food came nice packaging neatly packed taste neat need improve lot
7435,3.0,festive season wanted try navrathri thali tried hand faasos thali well presented rotis bit hard sweet average slightly le sweet festival like paneer time raita reached bitter taste overall experience neither positive negative
7436,4.0,navratrifoodreview got chance review navratri special menu chose royal navratri meal came neat packaging singhada ke aloo parantha paneer makhanwala sabudhana ki kheer green tomato curry curd best part paneer makhanwala perfect exactly onion garlic suitable navratri rare filling part paratha meal completely fill stomach whole day fasting rated spilling oil tomato bit half cooked else everything perfectly enroute deli enroutedeli
7437,2.0,expected priced quantity worthy ordered husband didnt like want order
7438,3.0,actual rating ordered veg wrap day back service quick must say packaging really good ordered veg cheesy melt paneer wrap paneer tikka wrap also served tikha masala wrap love spicy food must like masala cheesy melt paneer wrap outstanding cheese busting mouth bite paneer gravy really tasty punjabi flavor cheese combination loved paneer wrap average taste gravy little bland plus cheakpea curry annoyed lot taste good experience good follow instagram pic food fun
7439,4.0,nice experience food outlet ordered reshmi chicken wrap taste really good classic term recipie quality packing good never saw food packing like overall worth tasting
7440,4.0,carry bag provided
7441,4.0,navratrispecialfoodreviewprogram ordered tomato curry navratri special thali really good kuttu ata aloo paratha sabudana vadas kheer paneer makhanwala tomato curry served along curd tomato curry best lot sabudana vada little let wasnt cooked completely parathas tasty served hot overall thali tasty thoroughly enjoyed everything
7442,1.0,one worst experience faasos placed order royal chicken rice order got accepted waited hour called asked zomato support make wait hour faasos cancelled order
7443,1.0,received food informed cant delivered food many order really bad customer service
7444,4.0,food good
7445,4.0,hello wrap peep ordered melt cheese paneer frankie chicken overload frankie yummy teeka chaska masala come along packaging received wrap faasos part review writing rate wrap place
7446,5.0,part food tasting festival sent royal navratri meal paneer makhanwala singhada aloo paratha hare tamatar ki sabzi saabudana vada absolute delight someone fasting navratri every dish yum even fasting try slightly overpriced worth trying paneer paratha best part thali
7447,4.0,recently ordered cheese melt chicken wrap masala chicken tikka wrap cheese melt wrap yum masala wrap also nice navratri special tried paneer makhanwala royal navratra meal packed nicely
7448,3.0,vegetarian review got cheese paneer roll paneer tikka masala roll review order one among two go paneer tikka masala roll right amount spice cheese paneer roll bland lot cheese paneer spice make tasty quantity good enough one would loved even would made cheese masala combination however try paneer tikka masala roll craving
7449,5.0,food excellent fast today kind food awesome stomach full meal experience really well thank fasoos paneer really well rotis good
